id,client_name,total_invoices,total_invoiced,total_paid,average_days_to_pay,late_invoices_count,late_invoices_percentage,outstanding_invoices,outstanding_amount,monthly_data,payment_status_breakdown
fcfa92d0-c828-454b-acbe-98c71c07dc3b,85,73,10003229.93,7491021.21,283.1506849315069,64,87.67123287671232,34,2512208.7199999997,"{""monthly_invoiced"": {""2017-04"": 359668.3, ""2017-05"": 451883.31, ""2017-07"": 484706.5, ""2017-08"": 265748.07, ""2017-09"": 230070.57, ""2017-10"": 1668658.71, ""2017-12"": 400943.42, ""2018-03"": 3247350.73, ""2018-05"": 616246.39, ""2018-06"": 616246.39, ""2018-07"": 616246.39, ""2018-08"": 453803.04, ""2019-12"": 591658.11}, ""monthly_paid"": {""2017-05"": 275235.83, ""2017-07"": 327992.35, ""2017-08"": 356550.83, ""2017-10"": 241489.74, ""2017-11"": 215706.16, ""2017-12"": 311526.70999999996, ""2018-01"": 875120.7000000001, ""2018-03"": 190448.12, ""2018-07"": 2075076.65, ""2018-09"": 906147.82, ""2019-09"": 872006.4099999999, ""2019-12"": 390093.71, ""2020-01"": 453626.18000000005}}","{""Fully Paid"": 39, ""Partially Paid"": 34}"
ef8b168d-f861-454b-8bfd-e018d6491e0e,86,5,799650.29,661326.9299999999,107.8,4,80.0,2,138323.36000000002,"{""monthly_invoiced"": {""2018-07"": 276646.74, ""2018-09"": 205744.14, ""2018-10"": 87443.94, ""2019-01"": 229815.47}, ""monthly_paid"": {""2018-10"": 131736.55, ""2019-01"": 293188.08, ""2019-02"": 236402.3}}","{""Fully Paid"": 3, ""Partially Paid"": 2}"
9ed972bd-74d7-4310-ad8c-c6aad5d03469,87,22,7353571.56,7353571.56,110.4090909090909,20,90.9090909090909,0,0.0,"{""monthly_invoiced"": {""2022-12"": 1116784.24, ""2023-01"": 741652.67, ""2023-05"": 141538.17, ""2023-07"": 882775.5700000001, ""2023-09"": 2006741.5499999998, ""2023-12"": 2102385.45, ""2024-02"": 361693.91}, ""monthly_paid"": {""2023-09"": 1258322.41, ""2023-10"": 673309.3200000001, ""2023-11"": 1914547.87, ""2024-01"": 1043312.6, ""2024-03"": 2464079.36}}","{""Fully Paid"": 22}"
e1e5d0b0-a51a-4f4d-a3b4-cb5a46bbdd69,88,5,267995.04000000004,157220.64,142.6,4,80.0,4,110774.40000000002,"{""monthly_invoiced"": {""2017-09"": 138192.48, ""2017-11"": 83356.32, ""2018-07"": 46446.24}, ""monthly_paid"": {""2017-12"": 36114.74, ""2018-01"": 32981.5, ""2018-08"": 88124.4}}","{""Partially Paid"": 4, ""Fully Paid"": 1}"
6fca8624-c669-414a-b29a-bd1ce86dad4d,89,31,1523051.19,1425375.8199999998,170.61290322580646,25,80.64516129032258,2,97675.37000000001,"{""monthly_invoiced"": {""2015-03"": 15093.5, ""2016-05"": 195350.76, ""2016-06"": 234051.5, ""2016-07"": 338776.66000000003, ""2016-09"": 72650.79, ""2017-02"": 15728.41, ""2017-04"": 76452.5, ""2017-06"": 169235.81, ""2017-07"": 195265.14, ""2017-08"": 114434.2, ""2017-11"": 14832.19, ""2018-01"": 32276.48, ""2019-09"": 48903.25}, ""monthly_paid"": {""2015-03"": 7546.75, ""2015-07"": 7546.75, ""2016-06"": 97675.39, ""2016-07"": 234051.5, ""2017-04"": 427155.86, ""2017-10"": 425225.04000000004, ""2018-08"": 177271.28, ""2019-10"": 48903.25}}","{""Fully Paid"": 29, ""Partially Paid"": 2}"
67cf71f3-b3d1-4fc8-a1a9-7bd4a3f79631,90,7,545670.28,545670.28,244.71428571428572,7,100.0,0,0.0,"{""monthly_invoiced"": {""2014-10"": 103665.41, ""2014-11"": 154180.02000000002, ""2014-12"": 103665.41, ""2015-01"": 103665.41, ""2016-03"": 25218.55, ""2016-05"": 55275.48}, ""monthly_paid"": {""2015-09"": 465176.25, ""2016-07"": 25218.55, ""2016-12"": 55275.48}}","{""Fully Paid"": 7}"
6c597801-e7c9-43b0-84e2-1cca28962609,91,5,1176013.4399999997,1176013.4399999997,168.0,5,100.0,0,0.0,"{""monthly_invoiced"": {""2022-01"": 841168.58, ""2023-05"": 167422.43, ""2023-07"": 167422.43}, ""monthly_paid"": {""2022-10"": 841168.58, ""2023-07"": 167422.43, ""2023-09"": 167422.43}}","{""Fully Paid"": 5}"
19813423-60b2-4896-9ff1-4cb149263542,92,22,689839.9900000002,624630.2700000003,85.31818181818181,16,72.72727272727273,4,65209.72000000001,"{""monthly_invoiced"": {""2016-02"": 72116.01, ""2016-03"": 56283.01, ""2016-04"": 52024.97, ""2016-05"": 120345.16, ""2016-06"": 101545.45999999999, ""2016-07"": 238277.16, ""2016-08"": 37688.47, ""2016-09"": 11559.75}, ""monthly_paid"": {""2016-03"": 72116.01, ""2016-04"": 56283.01, ""2016-06"": 172370.13, ""2016-08"": 70969.29000000001, ""2016-09"": 119498.38, ""2016-10"": 39627.020000000004, ""2017-02"": 93766.43000000001}}","{""Fully Paid"": 18, ""Partially Paid"": 4}"
f6bfc709-b240-4d5a-9f75-ea025c179c22,93,14,3330912.360000001,1409498.97,24.0,2,14.285714285714285,13,1921413.3900000001,"{""monthly_invoiced"": {""2018-03"": 2865096.7199999997, ""2018-05"": 11446.48, ""2018-07"": 454369.16}, ""monthly_paid"": {""2018-03"": 275364.86, ""2018-04"": 679667.4, ""2018-10"": 454466.70999999996}}","{""Partially Paid"": 13, ""Fully Paid"": 1}"
5cdcbed6-bac5-4a27-910c-2766ec9b3ae3,94,7,766631.13,638911.73,37.42857142857143,5,71.42857142857143,2,127719.40000000001,"{""monthly_invoiced"": {""2015-05"": 76979.34, ""2015-06"": 136371.07, ""2015-07"": 255438.82, ""2015-11"": 26842.54, ""2015-12"": 135499.68, ""2016-01"": 135499.68}, ""monthly_paid"": {""2015-05"": 76979.34, ""2015-08"": 136371.07, ""2015-09"": 63859.71, ""2015-10"": 63859.71, ""2015-11"": 26842.54, ""2016-02"": 135499.68, ""2016-03"": 135499.68}}","{""Fully Paid"": 5, ""Partially Paid"": 2}"
c668803a-3d0f-4d8b-9656-c30f32d7afc0,95,4,309367.08999999997,309367.08999999997,40.25,4,100.0,0,0.0,"{""monthly_invoiced"": {""2016-04"": 156055.86, ""2016-05"": 102796.62, ""2016-07"": 50514.61}, ""monthly_paid"": {""2016-05"": 156055.86, ""2016-06"": 102796.62, ""2016-09"": 50514.61}}","{""Fully Paid"": 4}"
bb51945d-04e9-4704-8cc6-1c56c2e57df9,96,1,59922.56,59922.56,357.0,1,100.0,0,0.0,"{""monthly_invoiced"": {""2019-07"": 59922.56}, ""monthly_paid"": {""2020-07"": 59922.56}}","{""Fully Paid"": 1}"
a537fca2-1f55-4f2b-bbae-a07f9a61d01c,97,12,306873.07,306873.07,57.5,11,91.66666666666666,0,0.0,"{""monthly_invoiced"": {""2017-06"": 157012.87, ""2017-07"": 67939.56, ""2017-09"": 13421.12, ""2017-11"": 20747.02, ""2017-12"": 20747.02, ""2018-01"": 21507.68, ""2018-02"": 5497.8}, ""monthly_paid"": {""2017-09"": 224952.43, ""2017-11"": 13421.12, ""2018-01"": 20747.02, ""2018-02"": 20747.02, ""2018-03"": 27005.48}}","{""Fully Paid"": 12}"
df6cef9d-10c4-4d8b-bd18-af7b268c2c60,98,30,1592768.7200000004,932013.57,151.56666666666666,27,90.0,13,660755.1499999999,"{""monthly_invoiced"": {""2015-06"": 47067.64, ""2015-07"": 33646.520000000004, ""2015-08"": 26842.24, ""2017-11"": 224663.03, ""2017-12"": 818580.8099999999, ""2018-01"": 50525.89, ""2018-02"": 229044.32, ""2018-03"": 69959.97, ""2018-04"": 28190.62, ""2018-05"": 64247.67999999999}, ""monthly_paid"": {""2015-07"": 13421.12, ""2015-08"": 13421.12, ""2015-10"": 80714.16, ""2017-12"": 224663.03, ""2018-05"": 131987.22999999998, ""2018-06"": 50525.89, ""2018-07"": 270991.54, ""2018-10"": 100684.47, ""2018-11"": 13729.39, ""2018-12"": 365.92, ""2019-05"": 31509.7}}","{""Fully Paid"": 17, ""Partially Paid"": 13}"
85d8ede4-5df8-44b8-91f5-defc99edf42f,99,4,1060869.9100000001,1060869.9100000001,1.0,0,0.0,0,0.0,"{""monthly_invoiced"": {""2015-09"": 793172.41, ""2015-10"": 267697.5}, ""monthly_paid"": {""2015-09"": 793172.41, ""2015-10"": 267697.5}}","{""Fully Paid"": 4}"
36fee74c-0899-4aa7-add3-a341afaa8d74,100,2,74708.5,74708.5,10.0,0,0.0,0,0.0,"{""monthly_invoiced"": {""2017-11"": 74708.5}, ""monthly_paid"": {""2017-11"": 21109.66, ""2017-12"": 53598.84}}","{""Fully Paid"": 2}"
0c1df3df-42a4-4c17-855a-3508f3a27931,101,7,2365032.1599999997,1858967.8299999998,258.0,7,100.0,2,506064.33,"{""monthly_invoiced"": {""2016-04"": 666156.2, ""2016-08"": 456667.68999999994, ""2016-09"": 1242208.27}, ""monthly_paid"": {""2016-07"": 666156.2, ""2016-12"": 456667.68999999994, ""2017-05"": 330736.36, ""2019-03"": 405407.58}}","{""Fully Paid"": 5, ""Partially Paid"": 2}"
0f69097c-db43-498a-9572-6e87cefc8f70,102,5,124461.37,124461.37,64.4,4,80.0,0,0.0,"{""monthly_invoiced"": {""2016-06"": 25874.34, ""2016-09"": 16871.31, ""2016-11"": 43521.66, ""2017-12"": 38194.06}, ""monthly_paid"": {""2016-06"": 25874.34, ""2016-11"": 16871.31, ""2016-12"": 16871.31, ""2017-01"": 26650.35, ""2018-07"": 38194.06}}","{""Fully Paid"": 5}"
6c6fe304-0097-4e03-a23c-be58f93cea00,103,6,4315663.94,4315663.94,71.83333333333333,5,83.33333333333334,0,0.0,"{""monthly_invoiced"": {""2017-03"": 52452.44, ""2017-04"": 720254.75, ""2017-05"": 1055357.26, ""2017-06"": 1055357.26, ""2017-12"": 249765.54, ""2018-02"": 1182476.69}, ""monthly_paid"": {""2017-04"": 52452.44, ""2017-05"": 720254.75, ""2017-06"": 1055357.26, ""2017-12"": 1055357.26, ""2018-02"": 249765.54, ""2018-05"": 1182476.69}}","{""Fully Paid"": 6}"
d0ac7146-e658-4d4f-9c11-e0ce2e7e97bd,104,39,8762572.25,8730519.5,54.15384615384615,26,66.66666666666666,1,32052.75,"{""monthly_invoiced"": {""2018-01"": 253527.58, ""2018-02"": 2972244.36, ""2018-03"": 1020589.04, ""2018-06"": 77387.23, ""2018-08"": 1784584.7, ""2018-11"": 510825.97000000003, ""2018-12"": 670437.48, ""2019-01"": 307605.98, ""2019-02"": 333450.49, ""2019-03"": 222606.88, ""2019-04"": 111304.45, ""2019-07"": 498008.08999999997}, ""monthly_paid"": {""2018-03"": 3225771.94, ""2018-05"": 1020589.04, ""2018-09"": 1861971.93, ""2019-01"": 126563.27, ""2019-02"": 637389.24, ""2019-03"": 543874.21, ""2019-05"": 222606.88, ""2019-07"": 1091752.98, ""2019-10"": 0.01}}","{""Fully Paid"": 38, ""Partially Paid"": 1}"
9ae302de-0943-441c-b4cc-c7297ee87388,105,21,1136945.1500000001,1107209.1600000001,79.47619047619048,20,95.23809523809523,3,29735.989999999998,"{""monthly_invoiced"": {""2016-08"": 91941.62999999999, ""2016-11"": 148014.52000000002, ""2016-12"": 206085.96, ""2017-01"": 265034.18, ""2017-03"": 132951.34, ""2017-04"": 146867.81, ""2017-05"": 18697.78, ""2017-07"": 15811.31, ""2018-04"": 44604.0, ""2018-05"": 11446.48, ""2018-06"": 14868.0, ""2018-07"": 14021.19, ""2018-10"": 26600.95}, ""monthly_paid"": {""2016-10"": 91941.62999999999, ""2016-12"": 206085.96, ""2017-01"": 148014.52000000002, ""2017-04"": 397985.51999999996, ""2017-07"": 146867.81, ""2017-10"": 34509.09, ""2018-09"": 55203.68, ""2018-12"": 26600.95}}","{""Fully Paid"": 18, ""Partially Paid"": 3}"
42005339-ebee-4a4c-8576-84c3636ada60,106,4,234345.6,117172.8,29.0,0,0.0,4,117172.8,"{""monthly_invoiced"": {""2018-09"": 234345.6}, ""monthly_paid"": {""2018-10"": 117172.79999999999}}","{""Partially Paid"": 4}"
906b0adf-e460-417f-8dd2-d7df2685f224,107,2,194590.64,194590.64,27.0,0,0.0,0,0.0,"{""monthly_invoiced"": {""2019-03"": 194590.64}, ""monthly_paid"": {""2019-04"": 194590.64}}","{""Fully Paid"": 2}"
363005e5-dcc9-4cc6-90f8-72685c70cf99,108,3,331701.05999999994,331701.05999999994,69.66666666666667,3,100.0,0,0.0,"{""monthly_invoiced"": {""2023-08"": 65619.41, ""2023-09"": 266081.64999999997}, ""monthly_paid"": {""2023-11"": 331701.06}}","{""Fully Paid"": 3}"
348c7aec-5e5b-4549-ab6c-a3bbb1e36987,109,25,437570.08,417184.97,250.72,25,100.0,4,20385.11,"{""monthly_invoiced"": {""2014-11"": 120900.46, ""2014-12"": 120900.46, ""2015-02"": 31668.5, ""2015-04"": 15195.34, ""2015-10"": 71534.92, ""2015-11"": 10379.56, ""2015-12"": 20759.12, ""2016-02"": 10379.56, ""2016-03"": 10379.56, ""2016-05"": 25472.6}, ""monthly_paid"": {""2015-02"": 120900.46, ""2015-04"": 120900.46, ""2015-05"": 31668.5, ""2016-02"": 29221.809999999998, ""2016-03"": 25574.9, ""2016-05"": 42168.14, ""2016-11"": 20759.12, ""2018-07"": 25991.579999999998}}","{""Fully Paid"": 21, ""Partially Paid"": 4}"
fc4e13f5-6661-4cce-b3a9-1262b854e64d,110,2,153429.68,153429.68,49.5,2,100.0,0,0.0,"{""monthly_invoiced"": {""2023-07"": 84180.68, ""2023-08"": 69249.0}, ""monthly_paid"": {""2023-09"": 84180.68, ""2023-10"": 69249.0}}","{""Fully Paid"": 2}"
3985ee3f-0d3e-4e76-ac8e-f566db9df04e,111,2,201651.68,201651.68,53.0,1,50.0,0,0.0,"{""monthly_invoiced"": {""2023-07"": 201651.68}, ""monthly_paid"": {""2023-08"": 165778.23, ""2023-10"": 35873.45}}","{""Fully Paid"": 2}"
495272c2-ba64-452f-976e-98d1d68ba558,112,1,92159.15,92159.15,8.0,0,0.0,0,0.0,"{""monthly_invoiced"": {""2024-05"": 92159.15}, ""monthly_paid"": {""2024-05"": 92159.15}}","{""Fully Paid"": 1}"
0e27858e-2a80-4d39-bf27-4c8467667da4,113,2,163998.58000000002,163998.58000000002,29.0,1,50.0,0,0.0,"{""monthly_invoiced"": {""2018-10"": 28174.11, ""2018-12"": 135824.47}, ""monthly_paid"": {""2018-10"": 28174.11, ""2019-02"": 135824.47}}","{""Fully Paid"": 2}"
ed090c20-eb62-4cbf-8132-80e656dcf7e2,114,2,129383.77,129383.77,439.0,2,100.0,0,0.0,"{""monthly_invoiced"": {""2014-12"": 52657.44, ""2015-04"": 76726.33}, ""monthly_paid"": {""2015-01"": 52657.44, ""2017-07"": 76726.33}}","{""Fully Paid"": 2}"
e7282f45-234d-4358-97c6-69d7eefcf787,115,23,881895.0499999999,881895.0499999999,130.1304347826087,23,100.0,0,0.0,"{""monthly_invoiced"": {""2022-02"": 67416.19, ""2022-04"": 28538.81, ""2022-06"": 13855.39, ""2022-08"": 52141.02, ""2022-10"": 74770.34, ""2022-11"": 267555.52, ""2022-12"": 59202.03, ""2023-02"": 174367.91, ""2023-03"": 32045.83, ""2023-04"": 34693.34, ""2023-06"": 28538.81, ""2023-07"": 21059.08, ""2023-08"": 13855.39, ""2023-09"": 13855.39}, ""monthly_paid"": {""2022-05"": 67416.19, ""2022-06"": 28538.81, ""2022-12"": 13855.39, ""2023-03"": 453668.91, ""2023-05"": 32045.83, ""2023-06"": 34693.34, ""2024-01"": 251676.58}}","{""Fully Paid"": 23}"
0f4691eb-40de-4394-8423-215691da1c11,116,3,482718.7299999999,482718.7299999999,7.0,0,0.0,0,0.0,"{""monthly_invoiced"": {""2024-02"": 482718.73}, ""monthly_paid"": {""2024-02"": 482718.73}}","{""Fully Paid"": 3}"
9de6da1d-0f28-4cee-9862-af5924d8000f,117,26,4545840.559999999,3613935.5500000003,395.03846153846155,21,80.76923076923077,10,931905.01,"{""monthly_invoiced"": {""2015-07"": 559979.0700000001, ""2015-10"": 669553.03, ""2015-12"": 1110567.48, ""2016-01"": 518604.96, ""2016-08"": 1133848.45, ""2016-09"": 456903.76, ""2016-10"": 54720.0, ""2016-11"": 41663.81}, ""monthly_paid"": {""2015-07"": 490524.51, ""2016-03"": 502406.23, ""2016-06"": 1206090.8, ""2017-06"": 366641.44999999995, ""2017-09"": 341046.42, ""2021-12"": 707226.14}}","{""Fully Paid"": 16, ""Partially Paid"": 10}"
486960ab-ad1f-4cc2-a063-b58eeb3c4341,118,11,717642.1699999999,543345.88,29.545454545454547,5,45.45454545454545,3,174296.28999999998,"{""monthly_invoiced"": {""2018-01"": 127355.99, ""2018-04"": 123642.48000000001, ""2018-08"": 316424.91, ""2018-09"": 150218.79}, ""monthly_paid"": {""2018-02"": 127355.99, ""2018-05"": 123642.48000000001, ""2018-08"": 6069.75, ""2018-11"": 286277.66}}","{""Fully Paid"": 8, ""Partially Paid"": 3}"
0c161b7f-9497-48d7-96c0-529f0eef1277,119,37,2109514.82,2097955.07,95.56756756756756,33,89.1891891891892,2,11559.75,"{""monthly_invoiced"": {""2014-11"": 348491.69, ""2014-12"": 408596.0, ""2015-01"": 490583.03, ""2015-02"": 40391.35, ""2015-03"": 216454.66, ""2015-04"": 124755.91, ""2015-06"": 26520.71, ""2015-12"": 117868.55, ""2016-03"": 11559.75, ""2016-04"": 11559.75, ""2016-05"": 24296.05, ""2016-06"": 24296.05, ""2016-07"": 28032.91, ""2016-08"": 39592.66, ""2016-09"": 23119.5, ""2016-10"": 11559.75, ""2016-11"": 11559.75, ""2016-12"": 11559.75, ""2017-01"": 11559.75, ""2017-02"": 11559.75, ""2017-03"": 11559.75, ""2017-04"": 11559.75, ""2017-05"": 11559.75, ""2017-06"": 11559.75, ""2017-07"": 11559.75, ""2017-08"": 11559.75, ""2017-09"": 11559.75, ""2017-10"": 11559.75, ""2017-11"": 11559.75, ""2017-12"": 11559.75}, ""monthly_paid"": {""2015-02"": 348491.69, ""2015-06"": 1064326.29, ""2015-08"": 242975.37, ""2016-04"": 117868.55, ""2016-05"": 11559.75, ""2016-06"": 11559.75, ""2016-07"": 48592.1, ""2016-08"": 28032.91, ""2016-09"": 28032.91, ""2016-11"": 34679.25, ""2017-01"": 11559.75, ""2017-02"": 11559.75, ""2017-03"": 11559.75, ""2017-05"": 11559.75, ""2017-12"": 104037.75, ""2019-07"": 11559.75}}","{""Fully Paid"": 35, ""Partially Paid"": 2}"
1cdffe15-00ac-4d64-8d81-4033e054008b,120,184,9860501.09,9843910.69,68.93478260869566,144,78.26086956521739,2,16590.399999999998,"{""monthly_invoiced"": {""2015-02"": 170726.62, ""2015-03"": 462137.85, ""2015-04"": 527860.51, ""2015-05"": 362996.02, ""2015-06"": 295472.99000000005, ""2015-07"": 375782.86, ""2015-08"": 27940.73, ""2015-09"": 27940.73, ""2015-11"": 109722.41, ""2016-03"": 200877.55000000002, ""2016-05"": 128165.46, ""2016-08"": 237887.87, ""2016-11"": 185862.69, ""2016-12"": 107074.02, ""2017-02"": 250734.53, ""2017-03"": 352790.85, ""2017-04"": 60552.67, ""2017-06"": 121105.34, ""2017-07"": 286695.52, ""2017-08"": 186792.81, ""2017-09"": 137383.56, ""2017-10"": 247405.24, ""2017-11"": 137383.56, ""2017-12"": 195788.44, ""2018-01"": 112598.72, ""2018-02"": 112598.72, ""2018-03"": 163997.52000000002, ""2018-04"": 156649.65, ""2018-05"": 175608.79, ""2018-06"": 156649.65, ""2018-07"": 191411.03, ""2018-08"": 191411.03, ""2018-09"": 327345.2, ""2018-10"": 327345.2, ""2018-11"": 327345.2, ""2018-12"": 345136.12, ""2019-01"": 327345.2, ""2019-02"": 189228.63, ""2019-03"": 571790.63, ""2019-04"": 293548.18, ""2019-05"": 86842.01999999999, ""2019-06"": 311476.08999999997, ""2019-07"": 42947.270000000004, ""2019-08"": 16590.39, ""2019-09"": 16590.39, ""2019-10"": 112493.23, ""2022-09"": 106471.4}, ""monthly_paid"": {""2015-02"": 20225.4, ""2015-03"": 150501.22, ""2015-06"": 989998.36, ""2015-09"": 658469.01, ""2015-10"": 343899.6, ""2015-11"": 59823.99, ""2016-04"": 228818.28, ""2016-08"": 237887.87, ""2017-01"": 292936.71, ""2017-04"": 33399.94, ""2017-05"": 570125.44, ""2017-07"": 121105.34, ""2017-09"": 397743.01, ""2017-10"": 163997.44999999998, ""2017-12"": 583173.34, ""2018-02"": 137383.56, ""2018-04"": 122691.35, ""2018-06"": 364411.82, ""2018-07"": 471472.82, ""2018-09"": 348060.68, ""2018-10"": 384832.65, ""2018-11"": 431738.5, ""2018-12"": 275148.55, ""2019-01"": 52196.649999999994, ""2019-02"": 379541.85, ""2019-03"": 275148.55, ""2019-04"": 277297.25, ""2019-05"": 278295.31, ""2019-06"": 308722.11, ""2019-07"": 501512.92, ""2019-08"": 86222.31, ""2019-09"": 42102.39, ""2019-10"": 36061.83, ""2019-11"": 112493.23, ""2022-10"": 106471.4}}","{""Fully Paid"": 182, ""Partially Paid"": 2}"
5866332c-bc03-43cd-a145-a085247489db,121,1,20225.4,20225.4,7.0,0,0.0,0,0.0,"{""monthly_invoiced"": {""2015-02"": 20225.4}, ""monthly_paid"": {""2015-02"": 20225.4}}","{""Fully Paid"": 1}"
e6b04d80-844e-44a6-b80d-d6a8907682f8,122,4,279652.24,279652.24,46.0,2,50.0,0,0.0,"{""monthly_invoiced"": {""2017-04"": 193353.82, ""2017-06"": 43149.21, ""2017-07"": 43149.21}, ""monthly_paid"": {""2017-05"": 193353.82, ""2017-09"": 43149.21, ""2017-10"": 43149.21}}","{""Fully Paid"": 4}"
73c4450d-4663-46b2-a22a-b43da445198d,123,3,260805.87,183779.53,417.0,1,33.33333333333333,2,77026.34,"{""monthly_invoiced"": {""2014-12"": 154052.68, ""2015-03"": 106753.19}, ""monthly_paid"": {""2015-01"": 77026.34, ""2018-07"": 106753.19}}","{""Partially Paid"": 2, ""Fully Paid"": 1}"
0777bdf5-8f07-4ee5-b1ce-a0f3c2687baf,124,13,4232048.699999999,3889268.9699999997,124.53846153846153,12,92.3076923076923,1,342779.73,"{""monthly_invoiced"": {""2017-01"": 339981.19, ""2017-02"": 180930.41, ""2017-03"": 671949.52, ""2017-05"": 1215716.7000000002, ""2017-06"": 268809.8, ""2017-07"": 48903.25, ""2017-08"": 35555.41, ""2017-09"": 623915.44, ""2017-11"": 846286.98}, ""monthly_paid"": {""2017-05"": 1565371.2, ""2017-07"": 843206.6200000001, ""2017-11"": 304365.20999999996, ""2018-06"": 1176325.94}}","{""Fully Paid"": 12, ""Partially Paid"": 1}"
d48f0109-aa8b-466a-ba8a-3d0e7dc57f4d,125,16,2291858.46,2291858.46,98.0625,14,87.5,0,0.0,"{""monthly_invoiced"": {""2015-03"": 1043595.07, ""2015-05"": 1068552.48, ""2015-07"": 179710.91}, ""monthly_paid"": {""2015-04"": 866441.88, ""2015-05"": 177153.18999999997, ""2015-10"": 1248263.3900000001}}","{""Fully Paid"": 16}"
bd5dd582-e38b-4559-8f50-78fdf33b15fb,126,46,2433542.1,2352031.5400000005,352.69565217391306,30,65.21739130434783,4,81510.56,"{""monthly_invoiced"": {""2016-04"": 10758.14, ""2016-05"": 407618.12, ""2016-06"": 138345.08, ""2016-07"": 248133.84, ""2016-08"": 79561.27, ""2016-09"": 28896.82, ""2016-10"": 53192.869999999995, ""2016-11"": 264127.01, ""2016-12"": 11559.75, ""2017-01"": 331217.52, ""2017-02"": 254144.58000000002, ""2017-03"": 38173.64, ""2017-06"": 156422.44, ""2017-07"": 45207.86, ""2017-08"": 11559.75, ""2017-10"": 11559.75, ""2022-02"": 183039.13, ""2022-04"": 119513.69, ""2022-05"": 20255.42, ""2022-10"": 20255.42}, ""monthly_paid"": {""2016-04"": 10758.14, ""2016-06"": 130992.95, ""2016-07"": 302459.7, ""2016-08"": 311121.97, ""2016-11"": 126596.77, ""2016-12"": 48592.1, ""2017-02"": 251390.71000000002, ""2017-04"": 331217.52, ""2017-05"": 23119.5, ""2017-07"": 242584.83000000002, ""2018-01"": 54892.68, ""2022-03"": 183039.13, ""2022-04"": 51553.79, ""2022-05"": 67959.9, ""2022-08"": 20255.42, ""2022-11"": 20255.42, ""2022-12"": 175241.01}}","{""Fully Paid"": 42, ""Partially Paid"": 4}"
e2396735-de23-48a6-b318-eb4c2105cafe,127,85,2551865.3699999996,2441306.7099999995,21.51764705882353,25,29.411764705882355,5,110558.66,"{""monthly_invoiced"": {""2015-01"": 107967.14, ""2015-02"": 179710.91, ""2015-03"": 74605.16, ""2015-12"": 70536.58, ""2016-01"": 70536.58, ""2016-02"": 70536.58, ""2016-03"": 70536.58, ""2016-04"": 70536.58, ""2016-05"": 70536.58, ""2016-06"": 70536.58, ""2016-07"": 70536.58, ""2016-08"": 70536.58, ""2016-09"": 70536.58, ""2016-10"": 70536.58, ""2016-11"": 70536.58, ""2016-12"": 65346.8, ""2017-01"": 65346.8, ""2017-02"": 65346.8, ""2017-03"": 65346.8, ""2017-04"": 141100.38, ""2017-05"": 221164.06, ""2017-06"": 135058.95, ""2017-07"": 101449.86, ""2017-10"": 74835.97, ""2017-12"": 18989.49, ""2018-03"": 81683.75, ""2018-04"": 54511.36, ""2018-06"": 77444.43000000001, ""2018-07"": 22933.07, ""2018-08"": 17435.27, ""2018-09"": 17435.27, ""2018-10"": 17435.27, ""2018-11"": 17435.27, ""2018-12"": 17435.27, ""2019-04"": 65408.33}, ""monthly_paid"": {""2015-02"": 107967.14, ""2015-03"": 179710.91, ""2015-04"": 74605.16, ""2016-02"": 70536.58, ""2016-03"": 70536.58, ""2016-04"": 141073.16, ""2016-05"": 70536.58, ""2016-06"": 70536.58, ""2016-07"": 70536.58, ""2016-08"": 70536.58, ""2016-09"": 70536.58, ""2016-10"": 70536.58, ""2016-11"": 70536.58, ""2016-12"": 70536.58, ""2017-01"": 65346.8, ""2017-02"": 65346.8, ""2017-03"": 65346.8, ""2017-04"": 141100.38, ""2017-05"": 65346.8, ""2017-06"": 74616.71, ""2017-07"": 170829.97, ""2017-08"": 101667.53, ""2017-11"": 74835.97, ""2018-02"": 18989.49, ""2018-04"": 81683.75, ""2018-05"": 31578.29, ""2018-07"": 100377.5, ""2018-08"": 22933.07, ""2018-09"": 17435.27, ""2018-10"": 17435.27, ""2018-11"": 17435.27, ""2018-12"": 17435.27, ""2019-01"": 17435.27, ""2019-04"": 65408.33}}","{""Fully Paid"": 80, ""Partially Paid"": 5}"
3023ce70-b4cb-486d-8b47-ae83a52c9ec9,128,31,2648377.910000001,2347227.700000001,278.61290322580646,31,100.0,9,301150.21,"{""monthly_invoiced"": {""2016-10"": 669056.8200000001, ""2016-12"": 1275650.88, ""2017-01"": 703670.21}, ""monthly_paid"": {""2017-01"": 232650.62, ""2017-04"": 1060387.1099999999, ""2017-05"": 612653.09, ""2019-03"": 441536.88}}","{""Fully Paid"": 22, ""Partially Paid"": 9}"
149bb733-3aff-4b38-8395-e05a7c333712,129,8,413808.60000000003,413808.60000000003,21.0,3,37.5,0,0.0,"{""monthly_invoiced"": {""2023-03"": 144637.27000000002, ""2023-04"": 79124.32, ""2023-05"": 151071.53999999998, ""2023-07"": 17435.27, ""2024-04"": 21540.2}, ""monthly_paid"": {""2023-03"": 65408.33, ""2023-05"": 79228.94, ""2023-06"": 230195.86, ""2023-08"": 17435.27, ""2024-05"": 21540.2}}","{""Fully Paid"": 8}"
