id,client_name,month,invoiced_amount,paid_amount
5dc20e71-c243-4a6d-a87e-1a7ef936894c,71,2019-11,143069.76,143069.76
a3841d86-9d95-410f-8e36-8feb0a7431f9,71,2019-12,144656.62,144656.62
86b0a837-5cb1-4244-a800-8b1cf5efbc34,72,2013-11,937867.06,14293.240000000002
9eea997a-2da0-4577-9ddc-2dd484c3de0a,72,2014-08,1452702.23,197160.9
6058d4a5-b7e4-48e7-adbd-05fb0535936f,72,2016-07,131015.52,65507.76
ea2c8ac4-4e0f-4de0-8e40-669846e346a2,73,2019-07,101295.82,50647.91
f003a309-cc65-4b4e-a332-97c89bb502ea,73,2019-09,453767.16,226883.58000000002
d9a60352-3b87-41c4-b4ea-52ce049b3cb8,73,2019-10,325018.32,162509.16
8481472c-d103-4e6a-a0d6-7c0724fa8fbb,74,2022-04,51282.74,51282.74
a353ea51-0a99-4d8c-904d-f0ce0feabcbe,74,2022-08,51282.74,51282.74
e53e0860-8e35-4867-9c22-77d05e383498,74,2023-08,43350.71,43350.71
3428ae06-2875-4470-aa5a-4572d074693a,75,2019-04,18889.41,18889.41
41bd8ca7-3668-473e-9e8a-d118a0a4bfe3,76,2018-07,145781.59,145781.59
25a007b5-74eb-4d89-8f30-7bc81d13404b,76,2018-10,276610.18,276610.18
c2ddc639-d260-4ff4-957c-52ae211d7bef,76,2019-01,62305.38,62305.38
d294fd0a-ec42-4908-89d0-d62e7ce493e9,76,2019-03,62305.38,62305.38
ae35d5f8-617b-4bae-aedb-e7506239c9f6,76,2019-05,318636.94,318636.94
fbfb8d0d-1076-4877-93f0-7e46c9787ba3,76,2019-06,268343.06,268343.06
279f59f3-fa60-4d62-b608-ff9833d82624,76,2019-09,806703.6900000001,652137.34
ae9c8cbf-7b11-4d45-ae2f-2c70a2d33f56,76,2019-11,188417.41,188417.41
833221f9-ed09-4e6f-8bcf-acbf8ab4363b,77,2022-03,290345.72000000003,290345.72000000003
57212937-589a-421e-9186-2b1b6cf55764,77,2022-06,970296.26,970296.26
82f8414b-a51e-4356-a765-da9d7e70ecaf,77,2022-10,726354.3200000001,726354.3200000001
f8391b05-9d7e-4f57-8ab3-dc009fd94651,77,2022-12,754663.01,754663.01
a16b5c65-e478-48e7-9021-0c83f99598bb,78,2015-05,114531.66999999998,114531.66999999998
5f930eea-6714-4ba5-85cd-b96cab6aac19,78,2015-07,217975.34,126416.37
0cf24d3f-786e-49f0-8f56-ca2a45392f8b,78,2015-09,414459.18,207229.59
220e5c0e-af10-4ae9-ba97-b2bd1063aba5,78,2015-11,369599.72000000003,184799.86
a12e94c9-8148-47a5-add8-6eac1cbc5e3d,78,2015-12,195888.52000000002,143631.08
c3aca3ae-450c-4e74-91ab-af2cbfe9224a,78,2016-01,192266.6,96133.29000000001
d3906664-f555-4c10-8d8a-6c241c3315d1,78,2016-02,32534.87,32534.87
869141c4-796e-4170-ba1e-d56460b862ec,78,2016-03,142701.49,100258.14
d18fde67-93ce-4c61-979c-06e3f6b1199f,78,2016-06,38864.42,19432.21
41a50d5b-39f5-4c2b-92ea-b9b5480bba2e,78,2016-11,138651.56,69325.78
fe8e2549-f3bc-454e-86ed-5598467415f3,78,2016-12,31774.29,31774.29
d8feaa56-5a54-40f8-8ac5-f10122b5c46f,78,2023-05,418932.5,209466.25
d8e52834-dc68-405e-93b3-c9f675bcf478,78,2023-07,291319.21,291319.21
f11b1c64-2cfc-4969-ab29-57626f1d110b,78,2023-10,521134.35,521134.35
fcbf226b-67fc-4c73-adee-374f2f1ed434,79,2016-04,448423.02,448423.02
b239c749-5762-4d2f-9e34-24dcd249a1d4,80,2022-03,2160264.68,1135221.3800000001
837f4731-f951-4bb3-b604-4e302b3bab4c,80,2022-04,257465.26,128732.63
da8e2bda-e519-45ba-b308-524301b380b8,80,2022-05,750248.68,375124.33999999997
867ec58d-188c-49a7-862c-fcaceabddc2b,80,2022-07,171690.18,85845.09
8ee6e10f-030b-435c-b9ea-b73038c82ade,80,2022-08,1456815.04,728407.52
426ca13d-e9e2-4355-88ab-aac2f9d6d141,80,2022-11,36861.36,12287.13
cfa966ab-4531-47b6-9109-d6adb632ef6c,80,2022-12,71095.45999999999,35547.729999999996
5196f030-286f-4bf7-8273-fe09b13d965e,80,2023-01,11785.38,11785.38
35951fb2-a713-478d-92b8-da4738e10e23,80,2023-02,67480.02,67480.02
15c52436-8fd4-4615-add8-8411e92a7fdd,80,2023-03,230989.31,230989.31
864470c8-9fd4-46f5-9284-3ff330e3ac91,80,2023-04,9829.53,8846.58
3bd36abc-7ea9-463f-92c9-0d9caf1f1726,80,2023-10,84040.35,75636.31
3a8044bc-3575-41ca-b562-a0858ed54210,80,2023-11,245598.87,221038.98
2d073287-ff9d-4b7d-84ad-5722f374dedb,80,2024-02,37994.46,34195.01
705593b4-45a1-4323-98ee-84902238ada2,81,2014-04,23953.71,23953.71
3b34b1fa-81d2-4e35-963a-75fd8ec152dc,81,2015-02,47925.24,23962.62
0fd1d087-56de-4653-a61a-2e18cd4e5654,82,2019-03,61587.88,61587.88
2b942b3e-912f-458f-982a-617bf4f764dd,83,2017-12,111850.34,111850.34
329c9634-3312-4a61-b9be-d041969ef1ee,83,2018-01,42131.72,42131.72
dbe64743-d9e1-4980-b7b7-77458ffbd628,83,2018-02,22892.96,22892.96
d95ce5f0-f79d-4f9c-badc-13b823778b22,83,2018-03,15205.08,15205.08
52cc9dae-b885-4a3f-b072-e05e5cbe097c,83,2018-04,223700.68,223700.68
1c7e35ca-18cd-4726-a493-b62e56ddd066,83,2018-05,11446.48,11446.48
227d1556-b6c5-43f8-9ea5-c82e2106f7e7,83,2018-06,24610.79,24610.79
73c26f29-acc9-4ddc-b1e0-663630ec88e3,84,2017-08,2006706.87,714349.91
a45d470e-9bda-4add-a058-0cb628e5ef66,85,2017-04,359668.3,290365.56
6ced9128-578a-41fe-be5c-a0f325bdeb03,85,2017-05,451883.31,348217.9
28bf934f-a00d-4126-8548-4fec761e16c1,85,2017-07,484706.5,381041.08
b259e2ea-0663-4bd2-95c3-de8b563a8bf5,85,2017-08,265748.07,250593.9
51988d8b-5e6b-41c7-b06c-b2890a1fe39e,85,2017-09,230070.57,222881.71
9c087b5a-7699-4bb6-97cd-4e17335f51e3,85,2017-10,1668658.71,1259942.45
6331bec3-1c7d-415b-987e-6e6e9b421c0a,85,2017-12,400943.42,200471.71
8e1e298e-200a-45ac-9964-a2a01ce69379,85,2018-03,3247350.73,2204203.6999999997
10dfe3ba-ffaf-408f-afe5-790daae2af09,85,2018-05,616246.39,478261.61
9b1f639f-f60c-48d9-8ef2-b7b28f75f5a3,85,2018-06,616246.39,478261.61
e2113ee2-67d8-4756-8e9e-3f275d546ea7,85,2018-07,616246.39,478261.61
289e5c3c-2b4a-4b3d-bd47-bdf872b7978d,85,2018-08,453803.04,436367.77
a56bf6c1-6fd1-45c2-8d22-f0979a032408,85,2019-12,591658.11,462150.60000000003
43ae86fd-3168-48e9-915b-92a1abc1cd8e,86,2018-07,276646.74,138323.37999999998
0c4014d8-904c-4876-bda2-46c188db0554,86,2018-09,205744.14,205744.14
e4c3a5bc-cd6f-489e-9fb3-1b69fea683fc,86,2018-10,87443.94,87443.94
ff4dd683-af57-4272-9cf0-bebf31c7779c,86,2019-01,229815.47,229815.47
2022a028-c89a-47b8-ae32-1c5fc368fdbf,87,2022-12,1116784.24,1116784.24
359af77a-5e0f-4616-9d51-c5f80d705c86,87,2023-01,741652.67,741652.67
e5576aa3-89a7-4750-bb1b-7b8ebdf29a24,87,2023-05,141538.17,141538.17
a64d1a0e-ca87-40a7-96c0-9dda8d6fd47e,87,2023-07,882775.5700000001,882775.5700000001
3982c0f7-4e1b-48a3-900f-1b6253bb4a61,87,2023-09,2006741.5499999998,2006741.5499999998
5814e8be-e5aa-4cb7-b7c8-5834342fb795,87,2023-12,2102385.45,2102385.45
18d8eae9-9f08-404d-b68d-707b5df54d2d,87,2024-02,361693.91,361693.91
861d0441-9f4e-42b8-8e14-311d79747a48,88,2017-09,138192.48,69096.23999999999
264c0c35-1518-4ed9-93f1-676561266ad3,88,2017-11,83356.32,41678.16
daa89a0f-5a91-48fb-a242-59af249c1529,88,2018-07,46446.24,46446.24
1b496dbe-d5e6-4235-8922-9e8727fec0f7,89,2015-03,15093.5,15093.5
507c912d-d574-4c37-8fbe-29d8b69e34a2,89,2016-05,195350.76,97675.39
e5b730f6-3304-4d18-9b33-ebca77e55d45,89,2016-06,234051.5,234051.5
a5a98229-be14-47dc-98d4-de060a3d8ce6,89,2016-07,338776.66000000003,338776.66000000003
b9d7a6b9-4efa-4025-b69b-4b1d8de2cd98,89,2016-09,72650.79,72650.79
8ab79693-b15d-4947-8535-92faf44defb1,89,2017-02,15728.41,15728.41
47d9dfef-e2f3-4999-8ba6-a0a950e60845,89,2017-04,76452.5,76452.5
954b32f3-2a1e-45a9-ab26-4e1c04f42396,89,2017-06,169235.81,169235.81
4e276f27-779d-4353-bca9-bcfdadb3ae38,89,2017-07,195265.14,195265.14
962758c3-9fcb-4c89-8f7c-5ddb9007182a,89,2017-08,114434.2,114434.2
62901999-510e-4ac2-ba33-3902009ceadb,89,2017-11,14832.19,14832.19
6e3b66fd-a233-4a76-8208-130189f533b4,89,2018-01,32276.48,32276.48
55bd11a6-76ee-41c9-95a0-9c8fbeca2d83,89,2019-09,48903.25,48903.25
9bb775af-6f02-4636-9d86-a939153eb915,90,2014-10,103665.41,103665.41
e8353bb6-885b-4a2d-bb6a-da9c7d6e27be,90,2014-11,154180.02000000002,154180.02000000002
6e7dd83d-6c60-46e0-85d8-a727440a7854,90,2014-12,103665.41,103665.41
b7e7a10a-3fba-46f5-9c2c-a857f786ad87,90,2015-01,103665.41,103665.41
1ffae864-9e3b-4b59-9f87-e63d234b464d,90,2016-03,25218.55,25218.55
81218327-539f-4144-94f7-f6f709400c58,90,2016-05,55275.48,55275.48
cbe6aac0-2dd1-4af8-b559-56ba551bd710,91,2022-01,841168.58,841168.58
574a93c7-261e-419e-8714-61486eddf24e,91,2023-05,167422.43,167422.43
084c7f22-b3a2-4dbc-ac49-714a3998f72e,91,2023-07,167422.43,167422.43
1ef3af38-dfb8-41d9-b412-04791953a644,92,2016-02,72116.01,72116.01
fe6a02ab-025d-4667-8e33-2c139a433bbc,92,2016-03,56283.01,56283.01
d6b073c2-8894-4a90-9f21-48a1bce73ace,92,2016-04,52024.97,52024.97
996a339d-b994-4060-8b71-a5fe1a5bfe82,92,2016-05,120345.16,120345.16
01d2a105-b36b-467f-98c5-cf11db640f7a,92,2016-06,101545.45999999999,101545.45999999999
bcbb53bc-d2af-4bb2-8278-6a3522b9cd27,92,2016-07,238277.16,173067.44
10c34000-09dd-4fd3-a4ed-1e02cd4e2f20,92,2016-08,37688.47,37688.47
a184d52d-a4d2-4da5-a7c1-70e2db14d3b3,92,2016-09,11559.75,11559.75
e248a651-16ea-4084-a7e7-6ad89f5fb6f7,93,2018-03,2865096.7199999997,955032.26
abce14d1-40da-46f4-8824-14c7a9739915,93,2018-05,11446.48,97.55
049340a3-ad52-49cc-9732-1a383b04ec6f,93,2018-07,454369.16,454369.16
8ebbcf3a-63a0-4298-9044-4c66112b8e13,94,2015-05,76979.34,76979.34
ecb9f665-06c6-46ee-af07-b08960521e16,94,2015-06,136371.07,136371.07
a576cf80-528e-456f-8f58-01fba33bcb1e,94,2015-07,255438.82,127719.42
c219f24c-fd4f-4fdd-b2f4-f66c3028f871,94,2015-11,26842.54,26842.54
51f9e375-06b6-4c6a-aad9-d045698ea1f5,94,2015-12,135499.68,135499.68
aadac90b-6c62-4a75-abd2-0ea91adca59b,94,2016-01,135499.68,135499.68
08854091-6c5d-472a-86a1-0f8979ca46ad,95,2016-04,156055.86,156055.86
1a6364bd-2585-40b3-be91-6457c0e948cf,95,2016-05,102796.62,102796.62
cd6c2829-6e68-4c9d-b222-39f9e529dfc7,95,2016-07,50514.61,50514.61
2f95296b-38a7-4860-90ee-fec5bd36eaf5,96,2019-07,59922.56,59922.56
21139413-2b05-4684-a93b-b778121f9296,97,2017-06,157012.87,157012.87
dfa1e2a6-aeb6-4a54-9ba0-2bce35eeae4b,97,2017-07,67939.56,67939.56
4e24300b-c2b8-4418-a048-d5330e5259f2,97,2017-09,13421.12,13421.12
d23440a5-07b6-45e3-a4e5-b0b8fe66bcea,97,2017-11,20747.02,20747.02
db5601d5-fbbe-432b-95cb-9be421ca351f,97,2017-12,20747.02,20747.02
614d084b-bff1-4d10-9807-c6b6197542d2,97,2018-01,21507.68,21507.68
48e73ef8-f18d-491b-89bd-fb217f51ea0c,97,2018-02,5497.8,5497.8
aa06ba23-99e1-4797-b45b-5ca95fc2cd1e,98,2015-06,47067.64,47067.64
295250ae-a2b8-485f-936c-019eb69219dc,98,2015-07,33646.520000000004,33646.520000000004
d2b21ff2-205d-4521-a26e-02416d5031ba,98,2015-08,26842.24,26842.24
945e0d04-01cc-4ae1-bad7-90e443b237f1,98,2017-11,224663.03,224663.03
2735fd6e-1b5b-41d1-8a39-c042e882ef20,98,2017-12,818580.8099999999,286443.13
4c085137-27ba-46b9-a01a-e66dd6a043d5,98,2018-01,50525.89,50525.89
9ece44e9-660c-4d11-ad76-c301951f2274,98,2018-02,229044.32,114522.16
2ca567ee-06bd-4e53-983f-6b7126459ed9,98,2018-03,69959.97,69959.97
9e196ae6-32c6-4530-9bf3-5508a448286a,98,2018-04,28190.62,14095.31
6aa4aae0-eb0b-4441-850a-e118b95270fa,98,2018-05,64247.67999999999,64247.67999999999
20932230-a3b1-497e-a1f6-8db52f50c9d2,99,2015-09,793172.41,793172.41
da6bc356-f910-4d87-bc26-bc853eb49444,99,2015-10,267697.5,267697.5
8c76050f-a93e-40be-b263-d112cdd883bd,100,2017-11,74708.5,74708.5
bad8d33f-82c0-443c-896d-248c2fb1adf5,101,2016-04,666156.2,666156.2
54ce50f9-3d1f-4697-9123-a5326423977d,101,2016-08,456667.68999999994,456667.68999999994
4c1b3e48-69f9-44c3-ba32-83e45f1a385f,101,2016-09,1242208.27,736143.94
78e77ca7-8d41-4280-8cad-95294995f710,102,2016-06,25874.34,25874.34
0cc35bf8-9d49-438a-8a6e-242645aa8cd7,102,2016-09,16871.31,16871.31
951de937-4578-40eb-9472-91e69de65eca,102,2016-11,43521.66,43521.66
5f477165-6b1e-4124-8e8f-51fcab247de5,102,2017-12,38194.06,38194.06
b617e104-8160-4f8e-853b-c70997463c18,103,2017-03,52452.44,52452.44
b9251cee-c59f-4720-9c98-83e2a5e3022a,103,2017-04,720254.75,720254.75
2de7957d-5eac-4d38-95d3-58fefddddf5f,103,2017-05,1055357.26,1055357.26
3d3bac48-481c-40e6-8177-049268750d4a,103,2017-06,1055357.26,1055357.26
2474de6c-5ff0-4684-9441-31d7064de08c,103,2017-12,249765.54,249765.54
004fd971-2e6e-4661-80d8-e70123b7af0a,103,2018-02,1182476.69,1182476.69
1d2e4b63-8adc-42a5-919b-2ae8153f5b38,104,2018-01,253527.58,253527.58
f9e98f09-dfd4-41b2-a1a1-3182464ee8dc,104,2018-02,2972244.36,2972244.36
06f348cf-faa3-4e56-9cfe-9bb2aa607595,104,2018-03,1020589.04,1020589.04
8ea3f73e-4d75-44ee-9895-02852e9e5935,104,2018-06,77387.23,77387.23
42aff1a6-f4e1-493e-a442-50e47f3fc857,104,2018-08,1784584.7,1784584.7
8b7152d0-589d-4d2a-bd19-4212781a093f,104,2018-11,510825.97000000003,510825.97000000003
47ac5d70-ea65-4933-8b6a-d5004c9a7dd0,104,2018-12,670437.48,670437.48
e356c876-9d67-48b9-b242-2fac96c5a54a,104,2019-01,307605.98,307605.98
a05ee000-9bb1-4ed2-ad52-bf152a29b1b2,104,2019-02,333450.49,333450.49
7dc5c335-47f8-4067-8ac1-afe11f629b91,104,2019-03,222606.88,222606.88
bd97baa5-0d62-4e12-a1e2-1d330770d282,104,2019-04,111304.45,79251.7
5e11cd28-bd9b-433c-94ac-1d6350e1f6c7,104,2019-07,498008.08999999997,498008.08999999997
49ae0108-7213-4baa-b38b-cf8267c2195f,105,2016-08,91941.62999999999,91941.62999999999
d0b7d494-fd0c-475b-8a75-056878afb924,105,2016-11,148014.52000000002,148014.52000000002
b609552f-33d1-49f4-b493-959f79ff730e,105,2016-12,206085.96,206085.96
40e56273-9317-44ea-8238-fdff705cd842,105,2017-01,265034.18,265034.18
f3d9d1aa-4497-4ed4-a77c-991d20d4af92,105,2017-03,132951.34,132951.34
165987e6-8423-4304-9ea6-e8d46324bf6c,105,2017-04,146867.81,146867.81
5adf9119-a213-4c6b-a00b-ededa0df993f,105,2017-05,18697.78,18697.78
1ae794a9-7b3a-49ed-abd9-d77ea481e52e,105,2017-07,15811.31,15811.31
5082f9e9-3d3d-4f95-a638-e960f94cc5da,105,2018-04,44604.0,14868.01
b0cf581e-964c-4c14-865e-557d90119da1,105,2018-05,11446.48,11446.48
b503b7ed-3786-40a2-8a63-d05990e14726,105,2018-06,14868.0,14868.0
52e6468d-73de-4d05-8a5c-90456c27c519,105,2018-07,14021.19,14021.19
0999e7dc-52ff-4660-a5ff-bcb87d0e02d7,105,2018-10,26600.95,26600.95
fe44d5e0-6691-4f46-9e74-ab47423958d2,106,2018-09,234345.6,117172.79999999999
85c048dd-5bc0-48de-98f2-339ac59e8977,107,2019-03,194590.64,194590.64
6e171428-773f-4f0c-8c9b-aca3bb6bf18e,108,2023-08,65619.41,65619.41
105254a2-a1ca-4b1f-b34f-556d317d1369,108,2023-09,266081.64999999997,266081.64999999997
308c2e1e-7eae-4fcf-996f-32522343b6c0,109,2014-11,120900.46,120900.46
10f5561d-a36c-46b7-b109-adb45bbd6906,109,2014-12,120900.46,120900.46
32de21f3-b4f3-4654-9d17-d9efa26a03e1,109,2015-02,31668.5,31668.5
2f528ba2-ca00-4373-a515-d37a0a8b8199,109,2015-04,15195.34,15195.34
c8172542-2201-4340-a972-5e26be86842b,109,2015-10,71534.92,51149.81
dbcd2bb0-df4a-4c08-aa42-be7a31fe747e,109,2015-11,10379.56,10379.56
da36411e-c1f5-4212-8e6f-535bc567d00b,109,2015-12,20759.12,20759.12
045e8ee7-87c5-4158-98a4-a177e40177d9,109,2016-02,10379.56,10379.56
caa96a48-a2e6-4d95-b047-8270785aee8a,109,2016-03,10379.56,10379.56
a19b6dbf-5403-4035-a5c0-5f2b28e54b43,109,2016-05,25472.6,25472.6
c2e37307-473b-4734-8466-18a005b77ee7,110,2023-07,84180.68,84180.68
5b8812fb-d9cb-4b74-8708-c04b12c10d1f,110,2023-08,69249.0,69249.0
1b812826-97d1-4fcf-b2d2-11caccf74ccc,111,2023-07,201651.68,201651.68
05ee0a73-15bd-4789-8813-e9c18e4ee354,112,2024-05,92159.15,92159.15
e0365d20-6ab9-47e0-96f6-27594fdbb025,113,2018-10,28174.11,28174.11
21872a09-15e7-47fb-a6d9-6f5b1d870a23,113,2018-12,135824.47,135824.47
9d3ffc21-14aa-448b-9266-4af293dad7e9,114,2014-12,52657.44,52657.44
e4948e87-a231-4d5d-8905-0cead9c7c647,114,2015-04,76726.33,76726.33
389e10f2-a058-4745-8479-c1f1f2fbde25,115,2022-02,67416.19,67416.19
0d326db4-a47c-4a33-8686-744da4fa914c,115,2022-04,28538.81,28538.81
fa75952f-6a9f-4473-849e-0f9fd7ef90f1,115,2022-06,13855.39,13855.39
f40f45a3-7b96-45f2-92f4-eedd7af257c2,115,2022-08,52141.02,52141.02
24b88eae-5243-4566-956f-96a9d6897f7f,115,2022-10,74770.34,74770.34
79c2c0ef-2ad3-4a5d-b687-2ef9e9264fc3,115,2022-11,267555.52,267555.52
15ed4cd4-6a30-4a07-aa8b-df0dde5986f3,115,2022-12,59202.03,59202.03
be15620b-3af2-4b30-b705-cb8cdb998b53,115,2023-02,174367.91,174367.91
b03c9865-df4a-4059-a7f9-6f0dcc972026,115,2023-03,32045.83,32045.83
4b695170-20d6-400c-9973-3dd3d8fcfe1d,115,2023-04,34693.34,34693.34
cf038d48-f3e7-41d8-9e77-e5df69e86921,115,2023-06,28538.81,28538.81
cbde730d-9881-4b14-9216-984c1e188b29,115,2023-07,21059.08,21059.08
6ae3d52a-dac6-4a7f-8f1d-ff4ba1b89da3,115,2023-08,13855.39,13855.39
3f0ad513-9343-4fa4-ac76-3753a0744e7b,115,2023-09,13855.39,13855.39
d9d13f4f-7048-4a81-b0f8-08c2583dfc9c,116,2024-02,482718.73,482718.73
36644b27-c478-4d82-9341-3c9894246ec2,117,2015-07,559979.0700000001,490524.51
b84101a0-bccb-4102-9193-a3e01390a324,117,2015-10,669553.03,502406.23
4f2e8723-a5ad-462f-b830-8e298af84202,117,2015-12,1110567.48,1110567.48
d932acdd-91f7-448a-b1c8-d96809d0c8a5,117,2016-01,518604.96,333432.04000000004
c012861e-9628-4dcc-9ed0-61b8cbba756b,117,2016-08,1133848.45,623717.72
79d198c7-75bb-46b0-9970-746f2abf9d8b,117,2016-09,456903.76,456903.76
095f3f53-5b4f-4cd9-83a0-1b432c229237,117,2016-10,54720.0,54720.0
00bda785-6feb-4ced-85bd-c0bf7bb91387,117,2016-11,41663.81,41663.81
72bd8f3b-0367-4749-8186-6861398de0f3,118,2018-01,127355.99,127355.99
9dddbe38-5128-49c0-b581-1660f988b9e5,118,2018-04,123642.48000000001,123642.48000000001
8c849380-6b72-42a3-9b5f-8b849789627e,118,2018-08,316424.91,142128.62
c83a867e-a999-4450-ae5a-43d3b708535b,118,2018-09,150218.79,150218.79
ec74e3b0-05fa-4fd4-ae31-e06c471e2ab6,119,2014-11,348491.69,348491.69
42c56f16-cebc-4c52-bb7d-d1555f18edcd,119,2014-12,408596.0,408596.0
33d9dc93-0f69-4caa-8c5c-8466936a30ca,119,2015-01,490583.03,490583.03
cd1a0b7e-347a-412e-81a6-eab4501d0928,119,2015-02,40391.35,40391.35
e2a971d8-a7ac-480b-a90a-617bf921be1a,119,2015-03,216454.66,216454.66
0eb3b658-e454-40b7-bd91-049ae2736a53,119,2015-04,124755.91,124755.91
184a9e5d-95b0-4d97-a234-afe470ad61ea,119,2015-06,26520.71,26520.71
eecebaeb-4241-4f65-87b3-9f89e0032870,119,2015-12,117868.55,117868.55
d96751eb-38b8-4552-a001-daaf21aee340,119,2016-03,11559.75,11559.75
09fe9e7a-8da9-4623-9923-7afa958f0897,119,2016-04,11559.75,11559.75
768a3ff0-4a67-4096-b600-f3115b147e47,119,2016-05,24296.05,24296.05
2fad8532-a157-410a-b201-08bb249fa7cf,119,2016-06,24296.05,24296.05
1cb010dd-8a05-4f2a-8aae-8cf2bf386eaf,119,2016-07,28032.91,28032.91
5851dbc8-39f4-49ff-bd50-83defff053e3,119,2016-08,39592.66,28032.91
652eac25-5f22-4d7f-ae0e-013d9900229c,119,2016-09,23119.5,23119.5
c2d42a52-9359-44c7-9bfa-35409b97f8c2,119,2016-10,11559.75,11559.75
8c6484ad-7b03-402a-997a-d549524a957c,119,2016-11,11559.75,11559.75
ef5d44b2-7130-4d81-a82a-bd9bd2a5277f,119,2016-12,11559.75,11559.75
a05ba3a3-7bff-4df6-a9ab-9c80ba9f2866,119,2017-01,11559.75,11559.75
1e2eb098-f463-4499-9cfd-5712dbafbab5,119,2017-02,11559.75,11559.75
92603f57-0798-400e-93a8-8aaa2c74ad50,119,2017-03,11559.75,11559.75
fbcfb672-2b34-458f-803c-07e33fa1cbf3,119,2017-04,11559.75,11559.75
f183887c-1119-4a7a-808c-f661f266b610,119,2017-05,11559.75,11559.75
46694e13-6c61-4f35-8b1a-bea7102a645f,119,2017-06,11559.75,11559.75
f50d4ef6-a1fe-44e0-a262-a8399e0ccf60,119,2017-07,11559.75,11559.75
236d6b32-6980-4403-90d6-e5de26b3b75d,119,2017-08,11559.75,11559.75
9c48293e-00ec-4e55-a86c-44baee0e4b1f,119,2017-09,11559.75,11559.75
f5924952-ef28-4996-a645-cf412383e826,119,2017-10,11559.75,11559.75
de27e549-a092-4f23-b9bc-4f1f52fcfc01,119,2017-11,11559.75,11559.75
d2782a7c-016d-4fe5-8646-a9f9ea59f1b9,119,2017-12,11559.75,11559.75
a74a1f45-b8e4-4680-9297-cf6ef468aa15,120,2015-02,170726.62,170726.62
c275642c-2ec3-4693-9f06-7be3eaffd342,120,2015-03,462137.85,462137.85
9d22928e-e9db-447d-a61e-10cf9b9c2b1c,120,2015-04,527860.51,527860.51
69526a18-c972-4080-8864-3d2abd122211,120,2015-05,362996.02,362996.02
32eb8fc7-2ba3-42c3-9878-48b917901b24,120,2015-06,295472.99000000005,295472.99000000005
daaa3e5c-6118-4aa8-9adc-587fe7005f0f,120,2015-07,375782.86,375782.86
9a7b37e1-9add-425b-84ab-6251920e814f,120,2015-08,27940.73,27940.73
4e620128-6fa9-403f-8a03-e1b169da79fb,120,2015-09,27940.73,27940.73
46cd76db-6484-459c-abcd-3b92d0307e6b,120,2015-11,109722.41,109722.41
50539ada-884b-4f75-bd94-5c6367d27d49,120,2016-03,200877.55000000002,200877.55000000002
a97e1128-b553-487e-8529-a468adad5ed1,120,2016-05,128165.46,128165.46
a232bacf-fd72-4dd7-8439-0e3a7b380a52,120,2016-08,237887.87,237887.87
f54f13cd-4bb3-49cb-98aa-4adaaf88dda2,120,2016-11,185862.69,185862.69
dd5665c5-f78a-4767-a93d-fe14b3c2eb57,120,2016-12,107074.02,107074.02
203982af-fc08-4bcc-aac5-f7fe2e708962,120,2017-02,250734.53,250734.53
2c3b21ab-eab9-4382-97cc-1be8645f95c6,120,2017-03,352790.85,352790.85
15828122-9393-4a5c-aaa0-37d914db68ba,120,2017-04,60552.67,60552.67
b3d8e2d4-8e50-4aab-aba6-ea6182edd1be,120,2017-06,121105.34,121105.34
43969eee-6a3f-4db8-b446-20e57976b5db,120,2017-07,286695.52,286695.52
ec60d9f6-940b-4432-85f5-3d80ef0f8d08,120,2017-08,186792.81,186792.81
e620ebb6-5b9d-4249-819a-8b840241f108,120,2017-09,137383.56,137383.56
846cf58b-9c03-43f9-b453-da9c7b222ec8,120,2017-10,247405.24,247405.24
10b1016b-d2ef-41e9-be3e-d14bc3a651f4,120,2017-11,137383.56,137383.56
2ee49caa-21db-4ccc-a6ff-36448214da9c,120,2017-12,195788.44,195788.44
7be2a930-e6b1-427d-b27f-e2c196f61d18,120,2018-01,112598.72,112598.72
04fb508d-f61e-4e4d-8ead-ea9305cb2ebe,120,2018-02,112598.72,112598.72
c8f581bf-2678-4ab0-b158-5e9cf1243eff,120,2018-03,163997.52000000002,163997.52000000002
30f8732e-3273-4c81-9373-5a62433998b2,120,2018-04,156649.65,156649.65
6684b3dc-ba20-42ac-8281-d5dbdf4d327a,120,2018-05,175608.79,175608.79
9fd08732-5a08-41b3-b6c6-42a84dfdb480,120,2018-06,156649.65,156649.65
7b7941dc-49b8-4f16-8497-9ed560b80391,120,2018-07,191411.03,191411.03
14bee20d-7788-403e-bd65-8ef367773cb8,120,2018-08,191411.03,191411.03
96be017d-7741-4468-b487-6e8302216e4b,120,2018-09,327345.2,327345.2
eba61acf-94ef-4fe8-9760-881e53e03a0e,120,2018-10,327345.2,327345.2
c1aea366-166b-46f2-b628-b8a719dedb72,120,2018-11,327345.2,327345.2
6495f82e-87a6-4d16-acc3-40e3ca51dda9,120,2018-12,345136.12,345136.12
d8d14c76-f279-4a6e-bf2a-5f80aeb515b5,120,2019-01,327345.2,327345.2
2903e9dc-2e09-4102-af17-b592e72cf6d6,120,2019-02,189228.63,189228.63
af6294a7-38fd-44ec-bac1-950f3df533e7,120,2019-03,571790.63,555200.23
7109e968-5519-48ca-a813-957944c421da,120,2019-04,293548.18,293548.18
89ecde2b-6b84-4a0c-affe-7c22da6b7275,120,2019-05,86842.01999999999,86842.01999999999
